id,dateTime,categoryId,categoryName,title,location,meetingUrl,mediaUrl,agendaUrl,agendaPacketUrl,minutesUrl
16057,2026-03-05T19:00:00Z,28,Advisory Committee,Advisory Committee Meeting,,https://brooklinema.portal.civicclerk.com/event/16057,https://brooklinema.zoomgov.com/rec/share/0TpDWkGa1ogeJ4Bd_Z_hIMrZnj67ArsKuUd6Vm5s5_4ypIcC_5eN1IPPwA_2z0B-.iAREFYHWpatjJg4e,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30350,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30387,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30455,plainText=false)"
16075,2026-03-06T09:00:00Z,144,Expenditures & Revenues Study Committee,"E&RSC ""Future"" Subcommittee",Virtually via Zoom,https://brooklinema.portal.civicclerk.com/event/16075,,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30425,plainText=false)",,
16105,2026-03-06T11:30:00Z,26,Select Board,Select Board Meeting,,https://brooklinema.portal.civicclerk.com/event/16105,,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30375,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30427,plainText=false)",
16092,2026-03-09T15:00:00Z,144,Expenditures & Revenues Study Committee,Expenditures and Revenue Study Committee Meeting,"Town Hall, 333 Washington Street, Room 103 and Zoom, Brookline, Massachusetts, 02445",https://brooklinema.portal.civicclerk.com/event/16092,https://brooklinema.zoomgov.com/rec/share/8VnIKx0IZUjM1bqjELH7RP2wq1tGoM4LweWwpUL6Wil3yPxPzoRcSqEFo7K0NMHX.rBstw-p8YuREcemn,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30446,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30447,plainText=false)",
16101,2026-03-09T16:00:00Z,28,Advisory Committee,"Land Use, Zoning & Sustainability Subcommittee Hearing - Legal Dept FY27 Budget",Remote on Zoom,https://brooklinema.portal.civicclerk.com/event/16101,https://brooklinema.zoomgov.com/rec/share/4t3EfaUIOLB_OwjCi7wx2LSs-P4LYUx10oZEq03_IAepRF18a3dhauZMRgkMbFuM.TKe2M4Y9vh1XadEt,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30353,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30450,plainText=false)",
16067,2026-03-09T17:00:00Z,28,Advisory Committee,"Capital Subcommittee Hearing - DPW 1 - Admin, Engineering, Highways",,https://brooklinema.portal.civicclerk.com/event/16067,https://brooklinema.zoomgov.com/rec/share/YSh0n25_arTseePlsAxasfjjI5qi-OCKvg60C-erxwkyn-crRhi_OE2kzKJwmrDZ.nulbpfd6ErKJr0QK,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30257,plainText=false)",,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30533,plainText=false)"
16076,2026-03-09T17:00:00Z,144,Expenditures & Revenues Study Committee,E&RSC Schools Subcommittee,Virtually via Zoom,https://brooklinema.portal.civicclerk.com/event/16076,https://brooklinema.zoomgov.com/rec/share/92Kk-xTSe23TltFRrhIQ1f5syChAR7FydiaP1UY59JNb3vhc6XPGl5WSiabzr1Fm.BIqXhqFaoiWVWrvM,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30462,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30368,plainText=false)",
16065,2026-03-09T18:00:00Z,28,Advisory Committee,Public Safety Subcommittee Hearing FY27 Fire Dept Budget Review,Remote on Zoom,https://brooklinema.portal.civicclerk.com/event/16065,https://brooklinema.zoomgov.com/rec/share/TkQ7eTuLkYSaKntA8SL3EvMy_okwk9m3SeKdoyuXI96ERqgF4Z6SALeG-h1ZcFaT.JuRVfTJjEc6VbqZQ,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30253,plainText=false)",,
16117,2026-03-10T09:00:00Z,144,Expenditures & Revenues Study Committee,E&RSC Town Subcommittee,Remote via Zoom,https://brooklinema.portal.civicclerk.com/event/16117,,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30415,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30416,plainText=false)",
14998,2026-03-10T16:00:00Z,87,School Committee,School Negotiations Subcommittee Meeting,"Brookline Town Hall, 5th Floor,, 333 Washington Street",https://brooklinema.portal.civicclerk.com/event/14998,https://brooklinema.zoomgov.com/rec/share/0AccqDJd1u6YjqC7k7RphS9rjMSmyrhD0A7hlUusZXplCLdF3p8CjZ5zM_j4YTzM.k4M1PEO1USSceeBv?startTime=1773176822000,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30376,plainText=false)",,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30700,plainText=false)"
14824,2026-03-10T17:30:00Z,26,Select Board,Select Board Regular Meeting,"Select Board Hearing Room 6th Floor, , Brookline Town Hall, and Zoom",https://brooklinema.portal.civicclerk.com/event/14824,,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30474,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30547,plainText=false)",
16078,2026-03-11T14:00:00Z,144,Expenditures & Revenues Study Committee,Expenditures and Revenue Study Committee Meeting,"Town Hall, 333 Washington Street, Room 103 and Zoom, Brookline, Massachusetts, 02445",https://brooklinema.portal.civicclerk.com/event/16078,https://brooklinema.zoomgov.com/rec/share/rzmOmHtqd9FZjUcU8WEqD7WoeS-RSQkU7DfyUd3HDhKzdopSTMXjgFSslZoESnd_.RWKKzh0ABfwH5hYX,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30518,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30519,plainText=false)",
16122,2026-03-11T15:00:00Z,28,Advisory Committee,Administration & Finance Subcommittee Hearing on Finance Dept FY27 Budget,Remote on Zoom,https://brooklinema.portal.civicclerk.com/event/16122,,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30449,plainText=false)",,
16068,2026-03-11T17:00:00Z,28,Advisory Committee,"Capital Subcommittee Hearing - DPW 2 - Sanitation, Water & Sewer",,https://brooklinema.portal.civicclerk.com/event/16068,https://brooklinema.zoomgov.com/rec/share/inbwJ6xBcM5LGe70KOfFQ9bA1C61RCIWGKVZuuF-vojImWpixI85txmMNC97P5Vh.EG41ufJsKTeIBQPu?startTime=1773262427000,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30258,plainText=false)",,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30631,plainText=false)"
16089,2026-03-11T17:30:00Z,28,Advisory Committee,Human Services Subcommittee Hearing -Council on Aging FY27 Budget,,https://brooklinema.portal.civicclerk.com/event/16089,,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30296,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30531,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30671,plainText=false)"
16079,2026-03-12T09:00:00Z,144,Expenditures & Revenues Study Committee,E&RSC Town Subcommittee,Virtually via Zoom,https://brooklinema.portal.civicclerk.com/event/16079,https://brooklinema.zoomgov.com/rec/share/rnkefAJpWHsnHMi8E6DG6ib_-PCwTTQVRf7bI8fiYjw9HFbb02AItjJwtYJ_WNZk.9Uzi9jWkWz97vlHt,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30480,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30481,plainText=false)",
16096,2026-03-12T17:00:00Z,144,Expenditures & Revenues Study Committee,Expenditures and Revenue Study Committee Meeting,"Town Hall, 333 Washington Street, Room 103 and Zoom, Brookline, Massachusetts, 02445",https://brooklinema.portal.civicclerk.com/event/16096,https://brooklinema.zoomgov.com/rec/share/wsz9kYFyPjX8GswkNKMJ70-m0IYxqARow_rPk-YGR_DNIyjiw2M2c4peGPllplsh.fPTVyM-WuNUpb4jC,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30565,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30542,plainText=false)",
16090,2026-03-12T18:00:00Z,28,Advisory Committee,Human Services Subcommittee Hearing - ODEICR FY27 Budget,,https://brooklinema.portal.civicclerk.com/event/16090,,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30297,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30503,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30672,plainText=false)"
16059,2026-03-12T19:00:00Z,28,Advisory Committee,Advisory Committee Meeting,,https://brooklinema.portal.civicclerk.com/event/16059,,,,
16102,2026-03-13T09:30:00Z,28,Advisory Committee,"Land Use, Zoning and Sustainability Subcommittee Hearing WA 14 ADUs",Remote on Zoom,https://brooklinema.portal.civicclerk.com/event/16102,,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30439,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30576,plainText=false)",
16097,2026-03-13T10:30:00Z,144,Expenditures & Revenues Study Committee,Expenditures and Revenue Study Committee Meeting,"Town Hall, 333 Washington Street, Room 103 and Zoom, Brookline, Massachusetts, 02445",https://brooklinema.portal.civicclerk.com/event/16097,https://brooklinema.zoomgov.com/rec/share/dmw01hcvBraAFLKkt5b8Nsnj8jtmJjKImpx1xXr8vqfF0kmATc94jqb9ZpV_Pt29.3a6ru-M9rCbKXyeD,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30573,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30574,plainText=false)",
16091,2026-03-16T18:30:00Z,28,Advisory Committee,Human Services Subcommittee Hearing - Library FY27 Budget,,https://brooklinema.portal.civicclerk.com/event/16091,,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30298,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30592,plainText=false)",
16099,2026-03-16T19:00:00Z,59,Economic Development Advisory Board,Economic Development Advisory Board Meeting,Virtual (Zoom),https://brooklinema.portal.civicclerk.com/event/16099,https://brooklinema.zoomgov.com/rec/share/XcNSLqtJI_MqVtYySTL9SqWuoN29NkMJFRz4N7r7fHcQBsameXZJ1Fi5Mo9RwTau.Ym4wbQ2_Wn7-Nzof?startTime=1773702038000,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30584,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30610,plainText=false)",
16103,2026-03-16T19:00:00Z,28,Advisory Committee,Schools Subcommittee Hearing and Meeting on WAs 22 & 23,Remote on Zoom,https://brooklinema.portal.civicclerk.com/event/16103,,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30505,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30579,plainText=false)",
14772,2026-03-17T09:00:00Z,26,Select Board,Select Board Regular Meeting,"1281 West Roxbury Parkway, Robert T, Lynch Municipal Golf Course and zoom, Brookline, MA, 02445",https://brooklinema.portal.civicclerk.com/event/14772,https://brooklinema.zoomgov.com/rec/share/LFM9zP1BiNSODw12xjFMTydf5nCeoxKxLTmHtgQi91z4wBp_fbjCEq7ztmHlRLPo.sEqEbOqgFCJqS6EI,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30568,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30614,plainText=false)",
16145,2026-03-17T09:45:00Z,144,Expenditures & Revenues Study Committee,Expenditures and Revenues Study Committee Joint Meeting with Select Board,Remote via Zoom,https://brooklinema.portal.civicclerk.com/event/16145,,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30570,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30599,plainText=false)",
16121,2026-03-17T17:00:00Z,87,School Committee,School Policy Subcommittee Meeting,Remote via Zoom,https://brooklinema.portal.civicclerk.com/event/16121,https://brooklinema.zoomgov.com/rec/share/cnXSOPB9nU1K0LssG2SaMvpFlrrM9aMGK7oE6qAmphA6SIRdkrMauV2BTTnD5Qa1.LgZfCZsyE9teNqxm?startTime=1773781395000,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30524,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30525,plainText=false)",
16060,2026-03-17T19:00:00Z,28,Advisory Committee,Advisory Committee Meeting,"Remote via Zoom and 333 Washington Street, Room 103, Brookline, MA, 02445",https://brooklinema.portal.civicclerk.com/event/16060,https://brooklinema.zoomgov.com/rec/share/rfebgPPB8XKDIbubCq5K8NlyIKhI45Zt_pdEPJQLdii5U_EYaVE6-T75AC1fiGkO.gKQz27szI-A2InEv?startTime=1773786916000,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30577,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30617,plainText=false)",
16127,2026-03-18T10:00:00Z,26,Select Board,Select Board Licensing Hearing,"Brookline Town Hall, Room 111, First Floor, Brookline Town Hall, , and Zoom",https://brooklinema.portal.civicclerk.com/event/16127,https://brooklinema.zoomgov.com/rec/share/A5oDvj-Gx7WzsXMCvWWDNS_PHwUGfPxQnVOzYtfWcr21Hv6NRNvsFVL28L_dEIfS.-akNLESkYcnae8Jm,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30625,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30596,plainText=false)",
14151,2026-03-18T17:00:00Z,87,School Committee,School Finance and Capital Projects Subcommittee Meeting,Remote via Zoom,https://brooklinema.portal.civicclerk.com/event/14151,https://brooklinema.zoomgov.com/rec/share/HlGCSJ8i3RR42Q9s2caMEGjCmphsnqx3nbx5xD8ETowBCoE3pGYY5D0QgeiC5cWx.AuIKHGsMq3bkp4vJ?startTime=1773867838000,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30602,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30603,plainText=false)",
16069,2026-03-18T17:00:00Z,28,Advisory Committee,"Capital Subcommittee Hearing - DPW 3 - Parks & Open Spaces, Sustainability & Natural Resources",,https://brooklinema.portal.civicclerk.com/event/16069,https://brooklinema.zoomgov.com/rec/share/KDEhIDAi90ZingOsMDRe1mozrCr9UmXtrmN6wIK1kkp24Ad6H0cXzUdayq1VkV_x.hNrdxYfYfnMnVtb_?startTime=1773867315000,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30292,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30591,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30670,plainText=false)"
16149,2026-03-18T17:00:00Z,87,School Committee,School Committee Meeting (Finance),Remote via Zoom,https://brooklinema.portal.civicclerk.com/event/16149,https://brooklinema.zoomgov.com/rec/share/HlGCSJ8i3RR42Q9s2caMEGjCmphsnqx3nbx5xD8ETowBCoE3pGYY5D0QgeiC5cWx.AuIKHGsMq3bkp4vJ?startTime=1773867838000,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30604,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30605,plainText=false)",
16088,2026-03-18T17:30:00Z,28,Advisory Committee,Human Services Subcommittee Hearing - Health & Human Services Dept FY27 Budget,Remote on Zoom,https://brooklinema.portal.civicclerk.com/event/16088,,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30509,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30510,plainText=false)",
14117,2026-03-19T18:00:00Z,87,School Committee,School Committee Meeting,"Brookline Town Hall, 5th Floor, and Remote via BIG Live Stream and Broadcast",https://brooklinema.portal.civicclerk.com/event/14117,https://brooklinema.zoomgov.com/rec/share/ibOZG4LA2BRAOSc_a9xGp4R1PH5Gb3FfzaFjH0JBezy4llM8rg0cJOuauyn3SkUR.JgaXE3RAU98og9wY?startTime=1773957663000,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30548,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30628,plainText=false)",
16061,2026-03-19T19:00:00Z,28,Advisory Committee,Advisory Committee Meeting,,https://brooklinema.portal.civicclerk.com/event/16061,https://brooklinema.zoomgov.com/rec/share/kOuZ0c5LKfgQrDwCmlbl9J4lQ0exFf22pSbhbMmVKfO9EfLus2n4VwVxpS3nzoz6.dEQXr8j5D0xPO0kV,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30593,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30655,plainText=false)",
16129,2026-03-23T17:00:00Z,28,Advisory Committee,Capital Subcommittee Hearing,Remote on Zoom,https://brooklinema.portal.civicclerk.com/event/16129,,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30495,plainText=false)",,
16134,2026-03-23T18:30:00Z,28,Advisory Committee,Schools Subcommittee Hearing & Meeting,Remote on Zoom,https://brooklinema.portal.civicclerk.com/event/16134,,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30629,plainText=false)",,
16135,2026-03-24T09:00:00Z,28,Advisory Committee,"Land Use, Zoning and Sustainability Subcommittee Hearing",Remote on Zoom,https://brooklinema.portal.civicclerk.com/event/16135,,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30534,plainText=false)",,
16160,2026-03-24T15:00:00Z,28,Advisory Committee,Administration and Finance Subcommittee Hearing on WA 13,,https://brooklinema.portal.civicclerk.com/event/16160,,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30654,plainText=false)",,
14999,2026-03-24T16:00:00Z,87,School Committee,School Negotiations Subcommittee Meeting (Open Session),"Brookline Town Hall, 5th Floor,, 333 Washington Street",https://brooklinema.portal.civicclerk.com/event/14999,https://brooklinema.zoomgov.com/rec/share/89WLIyLW_afNBhuinCzHxcIzFSZuxzlk28WrzeeX6cCorkF6PhHXRhH6Vli8rG4.1GrSVoDXBz4-SS8F?startTime=1774386334000,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30633,plainText=false)",,
14773,2026-03-24T17:30:00Z,26,Select Board,Select Board Regular Meeting,"Select Board Hearing Room 6th Floor, , Brookline Town Hall, and Zoom",https://brooklinema.portal.civicclerk.com/event/14773,https://brooklinema.zoomgov.com/rec/share/ujk1x9oYWVE9DuTmVJGsRGZ1qKd9JDXB0U44p-IBIVwEVmuQuab2CZOy1U-eVbqq.PllnGxMe30MuwhWB?startTime=1774390297000,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30683,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30697,plainText=false)",
16161,2026-03-24T18:00:00Z,28,Advisory Committee,Human Services Subcommittee Hearing on WA 21,,https://brooklinema.portal.civicclerk.com/event/16161,,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30653,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30668,plainText=false)",
16062,2026-03-24T19:00:00Z,28,Advisory Committee,Advisory Committee Meeting,,https://brooklinema.portal.civicclerk.com/event/16062,https://brooklinema.zoomgov.com/rec/share/BHCgVpdF4aPlaw5sXxZVVAtBydHQwhXISZjgZm8w4YLorQWxqtL2ODekNEah52hr.imWv9H0Vrpxh4MHw?startTime=1774393198000,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30656,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30691,plainText=false)",
14216,2026-03-25T16:00:00Z,87,School Committee,School Curriculum Subcommittee Meeting,"Town Hall, 5th Floor, and Remote via Zoom",https://brooklinema.portal.civicclerk.com/event/14216,https://brooklinema.zoomgov.com/rec/share/XOPnpHTKbSBnzx8ioOMZ4ijz2Y6x0NN7mejhwK5mDtq8aVB_n-S24KnWw-evIgff.jnfGewBy7KvauFEJ?startTime=1774468942000,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30674,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30675,plainText=false)",
16130,2026-03-25T17:00:00Z,28,Advisory Committee,Capital Subcommittee Hearing,Remote on Zoom,https://brooklinema.portal.civicclerk.com/event/16130,,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30586,plainText=false)",,
14116,2026-03-26T18:00:00Z,87,School Committee,School Committee Meeting,"Brookline Town Hall, 5th Floor, and Remote via BIG Live Stream and Broadcast",https://brooklinema.portal.civicclerk.com/event/14116,,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30678,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30679,plainText=false)",
16063,2026-03-26T19:00:00Z,28,Advisory Committee,Advisory Committee Meeting,,https://brooklinema.portal.civicclerk.com/event/16063,,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30657,plainText=false)",,
16131,2026-03-30T17:00:00Z,28,Advisory Committee,Capital Subcommittee Hearing,Remote on Zoom,https://brooklinema.portal.civicclerk.com/event/16131,,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30587,plainText=false)",,
16173,2026-03-30T17:30:00Z,28,Advisory Committee,Public Safety Subcommittee Hearing on WA 10,,https://brooklinema.portal.civicclerk.com/event/16173,,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30707,plainText=false)",,
16175,2026-03-30T18:00:00Z,28,Advisory Committee,Public Safety and CTO&S Joint Hearing on WA 11,Remote on Zoom,https://brooklinema.portal.civicclerk.com/event/16175,,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30708,plainText=false)",,
16138,2026-03-30T19:00:00Z,28,Advisory Committee,Schools Subcommittee Hearing & Meeting,Remote on Zoom,https://brooklinema.portal.civicclerk.com/event/16138,,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30669,plainText=false)",,
14774,2026-03-31T17:30:00Z,26,Select Board,Select Board Regular Meeting,"Select Board Hearing Room 6th Floor, , Brookline Town Hall, and Zoom",https://brooklinema.portal.civicclerk.com/event/14774,,,,
16132,2026-04-06T17:00:00Z,28,Advisory Committee,Capital Subcommittee Hearing - Continuation,Remote on Zoom,https://brooklinema.portal.civicclerk.com/event/16132,,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30588,plainText=false)",,
16172,2026-04-06T17:30:00Z,28,Advisory Committee,Ad Hoc Subcommittee on Warrant Articles 17 and 25 Hearing,,https://brooklinema.portal.civicclerk.com/event/16172,,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30695,plainText=false)",,
14828,2026-04-07T17:30:00Z,26,Select Board,Select Board Regular Meeting,"Select Board Hearing Room 6th Floor, , Brookline Town Hall, and Zoom",https://brooklinema.portal.civicclerk.com/event/14828,,,,
14152,2026-04-08T17:00:00Z,87,School Committee,School Finance and Capital Improvements Subcommittee Meeting,Remote via Zoom,https://brooklinema.portal.civicclerk.com/event/14152,,,,
16133,2026-04-08T17:00:00Z,28,Advisory Committee,Capital Subcommittee Hearing,Remote on Zoom,https://brooklinema.portal.civicclerk.com/event/16133,,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30589,plainText=false)",,
16176,2026-04-09T16:00:00Z,87,School Committee,School Negotiations Subcommittee Meeting,"Brookline Town Hall, 5th Floor, School Committee Room",https://brooklinema.portal.civicclerk.com/event/16176,,,,
14232,2026-04-13T16:00:00Z,87,School Committee,School Government Relations Subcommittee Meeting,Remote via Zoom,https://brooklinema.portal.civicclerk.com/event/14232,,,,
14132,2026-04-14T17:00:00Z,87,School Committee,School Policy Subcommittee Meeting,Remote via Zoom,https://brooklinema.portal.civicclerk.com/event/14132,,,,
14829,2026-04-14T17:30:00Z,26,Select Board,Select Board Regular Meeting,"Select Board Hearing Room 6th Floor, , Brookline Town Hall, and Zoom",https://brooklinema.portal.civicclerk.com/event/14829,,,,
14153,2026-04-15T17:00:00Z,87,School Committee,School Finance and Capital Improvements Subcommittee Meeting,Remote via Zoom,https://brooklinema.portal.civicclerk.com/event/14153,,,,
16148,2026-04-15T19:00:00Z,28,Advisory Committee,Capital Subcommittee Hearing,Remote on Zoom,https://brooklinema.portal.civicclerk.com/event/16148,,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=30590,plainText=false)",,
14119,2026-04-16T18:00:00Z,87,School Committee,School Committee Meeting,"Brookline Town Hall, 5th Floor, and Remote via BIG Broadcast and Live Stream",https://brooklinema.portal.civicclerk.com/event/14119,,,,
16177,2026-04-27T16:00:00Z,87,School Committee,School Negotiations Subcommittee Meeting,"Town Hall, 5th Floor, School Committee Room",https://brooklinema.portal.civicclerk.com/event/16177,,,,
14831,2026-04-28T17:30:00Z,26,Select Board,Select Board Regular Meeting,"Select Board Hearing Room 6th Floor, , Brookline Town Hall, and Zoom",https://brooklinema.portal.civicclerk.com/event/14831,,,,
14217,2026-04-29T16:00:00Z,87,School Committee,School Curriculum Subcommittee Meeting,"Town Hall, 5th Floor, and Remote via Zoom",https://brooklinema.portal.civicclerk.com/event/14217,,,,
14120,2026-04-30T18:00:00Z,87,School Committee,School Committee Meeting,"Brookline Town Hall, 5th Floor, and Remote via BIG Live Stream and Broadcast",https://brooklinema.portal.civicclerk.com/event/14120,,,,
14225,2026-05-06T17:00:00Z,87,School Committee,"School Diversity, Equity, Inclusion & Justice Subcommittee Meeting",Remote via Zoom,https://brooklinema.portal.civicclerk.com/event/14225,,,,
14133,2026-05-12T17:00:00Z,87,School Committee,School Policy Subcommittee Meeting,Remote via Zoom,https://brooklinema.portal.civicclerk.com/event/14133,,,,
14602,2026-05-12T17:30:00Z,26,Select Board,Select Board Regular Meeting,"Select Board Hearing Room 6th Floor, , Brookline Town Hall, and Zoom",https://brooklinema.portal.civicclerk.com/event/14602,,,,
